id,lat,lon,name,description
466941230,-37.7559694,144.8207177,Grantham Green Public Reserve,
467005465,-26.6341725,152.9569999,Moss Day Park,
467106949,-26.6189177,152.9309269,Casuarina Street,
467106976,-26.6221061,152.9354145,Edmund And George Biggs Park,
467135002,-26.6245500,152.9405300,Con & Olive Daetz Park,
469066366,-33.7934624,151.0544689,Yates Avenue,
469104036,-34.0868561,150.6888518,Hayter Reserve,
469629165,-27.4144594,153.0336500,Amelia Park,
469692037,-27.0617660,151.3215734,Kylie Street,
469747705,-37.9783005,145.1282018,Golfwood Close,
469747739,-37.9812871,145.1406492,Rowan Road Reserve,With: parking ;
470341891,-32.9102977,151.7201239,Cameron Park,
470820866,-27.5720935,153.0779359,Bleasby Road Bikeway,
470820868,-27.5799319,153.0769532,Yugarapul Park,
470820874,-27.5811575,153.0762242,Yugarapul Park,
470820876,-27.5693621,153.0852189,Freesia Street Bikeway,
471250356,-37.9061332,145.2697440,Parklane Way,
473347217,-27.5213137,153.0228653,Yeronga Memorial Park,
474112471,-37.9859652,145.1249964,Holland Avenue,
476083550,-38.0717881,145.4975461,Homegarth Park,
476101217,-37.7725429,145.0719220,Yarra Flats,
479783323,-37.7845309,145.0126350,Yarra Bend Park,
480537563,-27.3957100,153.0281900,Bradbury Park,
480537594,-27.3880983,153.0280141,John Patterson Park,
480537631,-27.3892800,153.0359200,Burnie Brae Park,
480537659,-27.3899300,153.0354600,Burnie Brae Park,
480642598,-37.9746839,145.1312597,Greenwoods Close,
482341190,-27.3975800,152.9615400,Leslie Patrick Park,
482341191,-27.3974600,152.9614200,Leslie Patrick Park,
490681473,-27.3287904,153.0456872,Talltrees Street,
490720333,-27.3185319,153.0378329,Ferguson Park,
491706447,-27.3885400,152.9766200,Dandaloo Reserve,
